permutation,ff_to_iem_beta,iem_to_ff_beta
663,0.062379663011588204,-0.021398508023647768
664,-0.980917326374297,0.0009670987302412561
665,0.3368615070494554,0.021427190108006693
666,0.7808915465798791,-0.01472013139490145
667,-1.3295988773451894,0.009249020799043267
668,-0.09014267836855688,-0.013199832810344082
669,0.12963440867130555,0.0009847463804594264
670,1.0398509557049291,-0.022939926681354344
671,0.46014199925676746,-0.01285119060576382
672,0.6763465660155126,-0.001348961257893466
673,-0.6410027040166407,-0.005054516002661645
674,-0.8407548739550146,-0.015047605735193014
675,-2.2005179417327208,-0.015905311203723505
676,-0.803017479772411,0.004225308354719319
677,0.30466123695019093,0.0062539574408854316
678,1.042213084110895,0.024995433927748494
679,0.894742206036409,0.021271877336668334
680,0.877709931363722,0.022602220892310468
681,-1.5023148312768924,0.016024544841440603
682,0.8423847260182314,-0.01587493959190186
683,0.4872170709371509,-0.023332024381731327
684,0.2774844912032498,0.01973741713842149
685,0.2722173266318478,-0.03316424616583561
686,-0.7376474681035052,-0.027210946710489035
687,0.10189948426352431,0.0125958734788694
688,0.32123623829113823,-0.019660481328041927
689,0.36347976996138054,-0.007290972182506293
690,0.5984699731798987,-0.027836899274536135
691,-0.3253863055302092,-0.017510844545143955
692,-0.07452549556406454,0.01173298004099026
693,-0.6868777921906932,0.014065109950271968
694,1.3478225333804987,-0.044183326872771406
695,-0.47019018490582315,-0.01873820634010459
696,-0.18068516231192122,0.003986256112146547
697,1.2760612175474324,-0.014504464648842301
698,0.5617344566060276,0.011311694640827721
699,-0.06330791488864787,0.02553132701037112
700,-0.020538506899083153,-0.015846009258489425
701,0.23336800598040636,0.029567981130962994
702,-0.06572470296796509,0.012188675954887944
703,0.00979208569649992,0.018920341426058872
704,-0.009116928340736713,-0.0015897266218694245
705,1.6317660367834743,0.024539666065373954
706,-1.583509498998904,0.0076217502395403945
707,0.004267269958824593,-0.024391464150747742
708,-0.6630785917426169,0.008860185924363044
709,-0.8426212259056354,0.01583069013985207
710,-0.097144574964451,0.008509763361158251
711,-1.118344510073003,0.021098483224593043
712,0.09852272674829077,0.004131436223464404
713,-0.6577394056720002,0.0038998599398700397
714,-0.851778103847558,-0.011974116891492163
715,0.1772533598977668,0.00846962478272403
716,0.12072284310827885,-0.022575125865170187
717,-0.36310993865930963,0.013575785850662924
718,0.8509843797760276,-0.03873724864962566
719,0.13220235092471866,-0.031356075334230404
720,-0.25880812318330776,0.03964091579689556
721,-0.7731178663078802,-0.00882770156453596
722,-0.8133967839068068,-0.028584840758603132
723,-0.5940228708743678,0.02082492895030262
724,-0.123481367956925,0.02365647073569719
725,0.6229224029653011,-0.016344887350080002
726,0.5438044042909824,0.028325371370636575
727,-0.33133875985259303,-0.011360886286377256
728,-0.47114379930319455,0.006247683158574476
729,0.3882826033538649,0.037329157956956245
730,-0.5589534183115272,0.0056476897763508465
731,-0.39984141565960746,0.012752779414654771
732,0.3586965469622633,-0.015034650101935982
733,0.6056461132505551,-0.00582063100835742
734,-1.3173404854779005,0.01910342862242256
735,-0.8959593190064197,0.004649532788096304
736,-1.2256306861879236,0.019010847453657772
737,-1.2372002481494468,-0.02440112659269667
738,-1.493121047788288,0.003983782926559876
739,-1.2727534545708656,0.005320094167615851
740,0.5950328155627418,-0.008749762244550444
741,1.0210955561919222,-0.00115598148212398
742,-1.0948635579297221,-0.02640935872782164
743,-0.1873130549788058,0.021022816434271147
744,-1.1715923249457634,0.013576840394726702
745,-1.4885569536280727,0.008413046599587894
746,0.16263493763354347,0.0011807673431929473
747,-0.06676626478683034,0.027852226179782877
748,-0.1633885608251249,-0.0228788051339211
749,-0.08180769917315375,-0.018912429596696263
750,1.1084839564533993,0.01933110430355322
751,1.1245594543762811,-0.016365956688726938
752,0.8122939002919904,-0.014719463364668374
753,0.5923107877551956,-0.004501187438646026
754,-0.7393163496346102,0.0018114436402687992
755,1.100093125132096,-0.027077939447155266
756,1.2502724316558704,0.020009935651000597
757,-0.44951403884823304,0.027755759801650084
758,-0.024092318077616887,0.018118505671829974
759,-2.243168842699937,-0.017214320479992166
760,-1.128096649867145,0.013973063795305506
761,-0.5914528705306857,0.001301409525741773
762,1.2330852299043038,-0.028428639959753435
763,-0.9043375706361925,-0.004800571207983478
764,0.36854719172607,-0.00208982391069747
765,-0.4892348702218437,-0.0225887849581149
766,-1.0069264381572793,0.009720674389117622
767,0.551606178095738,-0.005637671113360622
768,0.5105591850164459,0.008387178141236603
769,-0.07892199099714298,-0.022952028343989784
770,-0.7393182792113825,0.027498466141950968
771,-0.30207519648749515,0.0007207973069574569
772,0.6268855701114566,0.004137545229293017
773,-0.7162239137849011,0.007956457968845022
774,0.37729884992411394,0.003803482259420392
775,-0.2760613572672094,-0.02142311632091496
776,-1.3180309755442008,-0.017934197211292285
777,1.4399053817318506,0.011461126189559712
778,-1.010337574274959,4.779886205312153e-05
779,0.9117698892917934,-0.022670680137099324
780,-0.40878863297483814,-0.015718555539841306
781,-1.1363441147550422,-0.0028355685294654417
782,1.5373751871465091,0.0018458710811604054
783,1.1574358158638063,0.013291687084347636
784,1.1352067680396072,0.0012209514360573513
785,0.24778051634181797,0.008895850021147391
786,-0.5029626344936546,0.00013475378402199277
787,-0.49321553949263247,-0.011474799974591568
788,0.2875234228775148,-0.028455696466433016
789,-1.3431469735938228,0.011699492132125032
790,-1.6184574997087242,0.01564839677505941
791,0.35981567236770384,0.017397130454842855
792,0.09871353225877721,-0.014522585717918403
793,-0.7646248804905117,0.011596187446236616
794,1.244616513121942,-0.02135962081388517
795,-0.1952982085109125,0.020495872917723406
796,-1.7944711243582168,-0.0010976905026579093
797,1.223704205679483,-0.011004399427984753
798,0.2843346578549878,0.010932973945581405
799,-1.1828234710092789,0.014722724384525411
800,-0.5920006834664591,0.014602757796985326
801,0.6097523339598815,-0.009567352850928254
802,0.2079903278885586,-0.010224494660353915
803,-0.3505879906503407,-0.0034102969191213573
804,-0.5638184272636081,0.01060587541430029
805,-0.8263330203101444,0.012071187515120974
806,-0.5484106205054103,-0.015775292792303396
807,-0.6729541267452541,0.013073074660217272
808,1.2849419035910192,0.018636878277652466
809,-0.7775595086957408,0.012241953997716408
810,-0.1781845533423948,-0.003539692825673473
811,-0.5524431395919739,-0.0191200161044468
812,1.7044971081921707,-0.01706609770843637
813,-1.2034327578069965,-0.010900150232655878
814,0.7605433046422589,0.00579638391939758
815,0.6449317654409945,-0.019961298057943437
816,-0.4363709153687628,-0.003947494765784305
817,-0.619957122591977,0.03327205734476385
818,0.3222848951287541,-0.004995553097816228
819,-0.7005881260998751,0.011440552734371955
820,0.601628233763058,0.0029398138461308883
821,-0.6367720048117055,-0.021259289700269274
822,0.5488493046532882,-0.016578099299503657
823,0.9974084021758456,-0.015022791876789052
824,-0.17462807491874488,0.013214222336839759
825,-0.3895756307805225,0.016902658784206243
826,0.5829084825104884,0.0004105952964912358
827,0.4541676089494908,-0.017743882920101636
828,0.7526076858515769,-0.0008096177406571158
829,-0.5680832919896388,0.015623499684981177
830,0.265328331119847,-0.010803882662804944
831,0.0808211485051669,0.015354977088221302
832,0.7934881113359364,-0.021991486367018108
833,0.3968598183725603,0.016774311849062792
834,-0.7958460654202693,-0.005284244550584696
835,-1.0230806578589489,0.022208281601582988
836,-0.4341176562681465,-0.005836829213743816
837,-1.0224546015670026,-0.00596089498269081
838,-0.33670962810881205,-0.011216011161395584
839,-0.5181174896412235,-0.0060857504349929375
840,-0.10709646761625002,0.029601652591009504
841,1.7933315762774809,-0.01704979535960654
842,-0.8658989525717591,0.014672936885364623
843,-0.6422192103718437,-0.0011808075041443685
844,0.9739048547117555,-0.012912366696252606
845,1.361352576930878,-0.035297179121593775
846,0.7323259473457433,0.027056883685280607
847,-0.4392851207089783,-0.01390069439152932
848,-1.5562814307978279,0.038509695098293974
849,-0.9353563996718021,-0.016120588297593826
850,-0.0585688334573464,-0.024737429546843312
851,0.7487323952561808,-0.02299734417081052
852,-0.30114423430730375,0.01777816461057414
853,1.4818806530810584,-0.005789302996733128
854,1.195822851827618,0.0035721530985496934
855,0.9540101765806412,-0.011431726055848542
856,-0.7197998155998323,0.0029921317346901914
857,-1.3617271707818253,0.005924814631659779
858,0.090903193633739,0.004706261415685049
859,0.008638520700739019,0.0033826342823530713
860,-1.1828194657874094,0.0020619259279336007
861,-0.9630211016539576,-0.020469753130667796
862,-0.6925382820284388,-0.013910335481814553
863,0.3311668491753931,0.02819485677352041
864,-0.5910727271732662,-0.014586633419285813
865,1.0515952085744342,-0.04024821534927561
866,-0.1717756266506716,0.021245179785611412
867,0.37946637661818106,-0.0402476320665933
868,1.0610523076882892,-0.0039023971936158657
869,1.3410904338855338,0.03395626717334522
870,-1.8529733592024715,0.026181850659925374
871,-0.4900020567022302,0.020713468284544505
872,-0.3700878123249166,-0.014303768508025347
873,0.19569242284101387,-0.04806822093636937
874,-0.35701033183919073,-0.018348027037298476
875,0.08723268146738958,-0.026194612368853676
876,-1.3563647087210353,0.0051304944173785495
877,0.5833617781053493,0.025305270357808638
878,0.524364408903646,-0.017800819496315658
879,1.0647972344556913,-0.022651291108446273
880,0.9861733029579055,0.009332269994760035
881,0.25416937197552714,0.0029905109381419444
882,-0.18151484700133952,0.0011097497858970108
883,1.2860609151798506,-0.003443157614617838
884,0.36010732975549453,-0.005234799842233962
885,-0.014443132659744284,0.014472855028939783
886,-1.265562286219787,-0.005750263537439541
887,-0.6083981218265415,0.012022721947323626
888,-0.06430540670324725,-0.02302420117938209
889,0.6517200147251335,0.023907177589466935
890,0.6572888368791967,-0.026232289833059485
891,-0.03358230696510758,-0.01557976687507362
892,-0.14599061392541002,-0.004343431466736909
893,1.6390298007878175,-0.004046317734731481
894,1.6495067018495746,-0.027479060215579828
895,-0.4437137376442562,0.004014559342849712
896,0.5456581407592334,-0.029727950437920148
897,-1.6365579979182425,0.019887398761780604
898,-0.07167602097859865,-0.02537233872669641
899,-1.6623122757985291,0.027140197364183986
900,-1.4940938872965965,0.014566674696329194
901,-0.1956973669420125,-0.0005394929352124022
902,-0.3856260219830277,-0.009300821728792291
903,-0.5739110402397802,0.011243302053281105
904,0.18652991029700677,-0.011913313444947095
905,-0.744210209479916,-0.010572314163874066
906,-1.778386866959765,0.018320562962175116
907,0.4440780620356588,-0.03808806016333474
908,-0.08556384748423938,-0.005522734237662611
909,0.678509010542017,0.013172442966314889
910,0.36150239501676346,-0.022937829257502897
911,0.21697643713949116,0.0236789337472663
912,0.14612261805649962,0.012581874877174486
913,-0.22956761060840017,-0.01470463471472823
914,1.3162752536854758,-0.022771319720385094
915,0.22043764731015986,-0.00943054654363849
916,1.0622865515823323,0.004208711090966576
917,1.054550560697139,0.006911897251407594
918,-1.3626389695347367,-0.004768953710835876
919,-0.32173774118157317,-0.02334333080725583
920,-0.5684962014560699,0.013381703316739801
921,-0.9828518448099498,-0.013890033253656203
922,-0.3617474235844169,-0.013881835198185581
923,-2.268665148905026,-0.02304479356086476
924,-1.6358587742927169,-0.023252840863464918
925,-0.25796386132599175,-0.015480419720305966
926,-0.24438891731667733,-0.021544460444536145
927,-0.5365831345392842,0.0294193267866616
928,0.09485287637194079,0.024093413211296356
929,1.2332623195760815,-0.0083939876008797
930,-1.199827886907947,0.023163150189560958
931,0.43128842936258066,-0.02599015231664186
932,-0.2340667067232901,-0.034979673028921604
933,-0.7262851913201164,-0.015454397309175498
934,0.6770779869991226,0.00025976418192595607
935,-0.07946516387269636,0.007162496595062224
936,-0.39521365834814765,-0.018360001719339773
937,0.5734594148208553,0.022772686279799177
938,-0.22714142928795988,0.010921464269234514
939,0.7858376141194545,-0.005580092709089622
940,0.4237182015722142,-0.01803196110092707
941,1.075729009862938,0.0380936731247426
942,-0.07690693510326896,-0.024525385582287004
943,-0.05078213143676924,-0.010072562734143316
944,0.1875397131490284,0.025241085697057946
945,1.0318132227077768,-0.02133340700202728
946,-0.55876099319614,0.025580420218285924
947,-0.031211132110273154,0.015477652989080512
948,-0.9721004541090175,-0.03297755104388756
949,0.7418796107627441,-0.024870198536596624
950,-0.4425503144321393,0.008025394922390126
951,0.4092443629853818,-0.021290161986410486
952,-0.013646760629905398,0.021260149819389867
953,-0.9888509951552885,-0.003406814429611044
954,-0.12051487857035925,0.01630576110957924
955,1.365011521287803,-0.01611232783823001
956,-0.2924970008073418,0.01896399826117173
957,-0.42777659444578525,-0.002027454143798474
958,-0.036209126229022226,-0.030623129930635266
959,1.0503617529594003,-0.013567578600672172
960,1.6708510663827822,0.01593644124230926
961,0.4038296599235599,-0.0027923237400520025
962,-0.8547314773247672,-0.00719038778650209
963,0.6299492145481584,-0.008110011316551698
964,0.29678116019458517,-0.011390565651281432
965,0.3622252281281839,0.001997401177953761
966,-1.3096274236453938,0.0005214689875491362
967,-0.7672554550652178,-0.004127612650887405
968,1.6451888368580356,0.0010668170362468747
969,0.5059611554574199,0.0053941252900883575
970,-0.6653306637132006,0.017557092253754875
971,0.408799241201833,-0.01207785131326076
972,-0.04818772101549379,0.00742350414851509
973,0.3255720248174113,0.0034853759719505927
974,1.1339798454494086,-0.0070206872869155
975,-0.290793578843221,-0.011044678284018457
976,-1.8252850656729809,0.021440834043961524
977,-0.29103949278241087,-0.026025418169602958
978,0.4824094025032879,0.00662751647047913
979,-0.39784818370461017,0.0037541869480125396
980,0.21589537241663032,-0.0010634668667114143
981,0.6526849187555257,0.013412522006914472
982,-0.03803709567827113,-0.0271224610551486
983,1.019435799934273,-0.008293692761034265
984,0.3092822052458315,0.03089459741230902
985,1.4721446920419219,0.026627397693417335
986,0.785127467280912,-0.024039497222038707
987,-0.7585275343539619,-0.012064973745450715
988,-0.19962376433286305,0.004819468297342222
989,0.860933524136895,-0.0050966549116376655
990,-0.023494558697541912,0.0214511000363283
991,-0.9195410898591952,-0.00994246703902644
992,0.27983342368531094,-0.03088511214618243
993,1.735190358870088,-0.01842830684753179
994,-1.4848763202032922,0.016151933231800416
995,-0.02122558657931664,-0.004687772816861456
996,-0.06639711811690796,-0.01240186096258665
997,-0.8043605751042844,0.026342916532792804
998,-0.6245033485605231,0.012618808062960802
999,1.3715483616906403,-0.019742341345099643
1000,-1.1417439247133967,0.02480938486523988
